31,0,10000,_36_months,8.81,317.12,A5,<_1_year,MORTGAGE,143600,Not_Verified,n,debt_consolidation,17.17,0,1,10,0,5660,15.8,25,f,0,0,0,5,25760,5402,0,0,132,228,4,4,2,4,0,0,1,2,14,0,3,100,0,0,0,76284
32,0,5000,_36_months,8.81,158.56,A5,10+_years,RENT,42000,Not_Verified,n,debt_consolidation,14.17,0,0,3,0,2465,19.7,22,f,0,0,0,3,5708,10035,0,0,187,284,7,7,0,51,7,0,1,11,7,0,2,100,0,0,0,17500
33,0,10000,_36_months,14.47,344.07,C2,10+_years,RENT,80000,Not_Verified,n,debt_consolidation,7.5,0,2,10,1,4950,16.4,23,f,0,0,807,5,1158,11896,0,0,97,75,9,3,0,13,2,0,3,5,11,0,2,95.5,33.3,1,0,7117
34,0,2500,_36_months,18.94,91.57,D2,10+_years,MORTGAGE,95000,Not_Verified,n,debt_consolidation,17.34,0,0,15,0,6438,31,23,f,0,0,808,8,5367,7316,0,0,121,157,0,0,1,0,3,1,3,5,8,0,6,69.6,0,0,0,99382
35,0,24000,_60_months,11.8,531.45,B4,10+_years,RENT,57948,Source_Verified,n,major_purchase,23.98,0,0,18,1,18806,36.2,29,w,0,0,0,6,2183,10153,0,0,121,173,7,7,0,7,6,0,3,6,5,0,1,100,20,1,0,37943
36,0,22400,_36_months,18.94,820.42,D2,10+_years,MORTGAGE,68000,Not_Verified,n,renewable_energy,11.77,0,0,2,0,4860,81,9,w,0,0,0,1,13338,15181,0,0,161,155,51,8,0,23,9,0,0,3,5,0,1,88.9,33.3,0,0,24000
37,0,16000,_60_months,8.19,325.88,A4,10+_years,MORTGAGE,153000,Not_Verified,n,credit_card,22.49,0,1,13,0,104204,22.9,44,w,0,0,0,4,38017,32775,0,0,180,194,7,5,5,23,0,0,3,9,16,0,2,100,25,0,0,115729
38,0,29000,_36_months,7.02,895.71,A2,<_1_year,RENT,130000,Not_Verified,n,debt_consolidation,7.51,8,0,7,0,14578,29.7,26,w,0,0,0,0,33564,34522,4,0,150,428,27,27,3,28,8,6,4,13,5,6,0,68,0,0,0,18125
39,1,20975,_36_months,8.19,659.13,A4,2_years,MORTGAGE,165000,Verified,n,debt_consolidation,24.27,0,0,9,0,4210,16.6,21,w,0,0,0,6,35472,4496,0,0,138,211,14,11,3,14,11,0,1,5,4,0,1,100,0,0,0,85932
40,0,10000,_36_months,8.19,314.25,A4,10+_years,OWN,50000,Source_Verified,n,other,18.7,0,0,11,0,14260,40.2,27,w,0,0,0,6,3224,9885,0,0,64,302,15,12,1,17,12,3,4,14,3,0,1,88.9,60,0,0,24516
41,0,4500,_36_months,16.91,160.24,C5,3_years,RENT,51000,Not_Verified,n,credit_card,14.33,0,1,4,0,4382,47.6,8,w,0,0,0,4,7042,4818,0,0,28,41,16,5,0,16,5,0,2,4,3,0,2,100,50,0,0,27072
42,0,10000,_36_months,16.14,352.27,C4,10+_years,MORTGAGE,40000,Source_Verified,n,debt_consolidation,28.74,0,0,10,0,14182,57.9,39,w,0,0,0,5,16250,6377,0,0,124,79,18,11,3,18,11,0,2,2,23,0,1,100,0,0,0,29295
43,0,1000,_36_months,23.4,38.92,E1,n_a,OWN,19110.59,Verified,n,other,22.35,0,0,6,1,1128,28.9,14,w,0,0,0,5,3854,15181,0,0,140,134,49,6,2,23,5,0,0,0,9,0,4,100,33.3,1,0,16517
44,0,25000,_36_months,7.02,772.16,A2,3_years,MORTGAGE,180000,Not_Verified,n,car,11.77,0,2,23,0,32191,24.5,32,w,0,0,0,9,14358,72357,0,0,152,175,2,2,1,2,2,0,6,16,9,0,4,100,0,0,0,68845
45,0,5000,_36_months,10.33,162.12,B1,10+_years,MORTGAGE,118964,Not_Verified,n,credit_card,21.28,0,2,10,0,13909,68.9,27,w,0,0,0,6,7925,3096,0,0,151,348,5,5,0,5,0,0,2,9,8,0,2,96.3,33.3,0,0,90164
46,0,14000,_36_months,16.91,498.52,C5,<_1_year,RENT,38400,Not_Verified,n,credit_card,19.56,0,0,16,0,15348,41.3,19,w,0,0,180,6,2097,13839,0,0,64,49,9,9,0,9,15,0,4,5,7,0,2,100,20,0,0,17500
47,0,6300,_36_months,18.94,230.75,D2,10+_years,MORTGAGE,85000,Not_Verified,n,debt_consolidation,14.57,0,1,7,0,16047,96.7,14,w,0,0,0,1,5476,253,0,0,110,164,6,6,0,6,6,0,5,9,4,0,1,100,100,0,0,32966
48,0,8500,_36_months,18.94,311.32,D2,<_1_year,RENT,70000,Not_Verified,n,other,30.24,0,0,11,0,21676,64.9,20,w,0,0,0,5,6994,607,0,0,127,134,15,10,0,15,5,0,4,6,7,0,1,95,100,0,0,64536
49,0,2000,_36_months,23.4,77.84,E1,10+_years,RENT,65000,Not_Verified,n,debt_consolidation,13.16,0,2,7,0,1734,20.2,28,w,0,0,0,6,5508,1451,0,0,136,141,1,1,0,18,1,2,2,10,9,0,4,71.4,0,0,0,37876
50,0,3000,_36_months,19.92,111.37,D3,1_year,RENT,62000,Not_Verified,n,debt_consolidation,24.29,0,2,6,0,2334,37.6,24,w,0,0,0,4,4038,174,0,0,235,162,2,2,2,17,0,2,1,5,9,0,2,83.3,100,0,0,28636
51,0,15000,_36_months,7.02,463.3,A2,10+_years,MORTGAGE,93000,Not_Verified,n,debt_consolidation,23.65,0,0,11,0,16863,48.9,33,w,0,0,0,4,55190,2388,0,0,175,156,12,12,5,42,14,0,2,5,14,0,1,100,50,0,0,235917
52,0,12000,_60_months,10.33,256.92,B1,2_years,OWN,53600,Not_Verified,n,credit_card,12.54,0,0,11,0,21194,51.9,31,w,0,0,0,3,14606,14825,0,0,124,112,5,5,0,11,18,0,5,6,19,0,2,96.4,0,0,0,101922
53,0,3025,_36_months,23.4,117.73,E1,4_years,MORTGAGE,50000,Not_Verified,n,medical,11.76,0,1,7,0,2029,12.1,18,w,0,0,0,2,1695,15181,0,0,70,303,24,2,2,23,2,0,0,4,6,0,1,100,33.3,0,0,16451
54,0,6000,_36_months,10.72,195.64,B2,n_a,MORTGAGE,19764,Not_Verified,n,credit_card,30.72,0,1,7,1,6896,65.7,21,w,0,0,0,1,3539,433,0,0,79,314,39,6,1,75,6,0,1,5,3,0,1,100,0,1,0,15630
55,0,1900,_36_months,7.02,58.69,A2,3_years,RENT,27000,Source_Verified,n,debt_consolidation,3.42,0,1,7,0,1563,4.8,8,f,0,0,0,5,4596,31137,0,0,76,38,5,5,0,5,5,0,2,6,2,0,3,100,0,0,0,29500
56,0,1000,_36_months,27.27,40.98,E5,5_years,RENT,40000,Source_Verified,n,moving,8.07,0,0,6,0,0,0,12,f,0,0,0,6,1234,3000,0,0,13,55,10,7,0,17,8,1,0,3,3,0,3,83.3,0,0,0,9088
57,0,21500,_36_months,7.56,669.38,A3,<_1_year,RENT,89000,Not_Verified,n,debt_consolidation,3.4,0,0,3,0,908,4.5,6,w,0,0,0,1,2101,19092,0,0,67,54,46,17,0,46,19,0,2,2,4,0,0,100,0,0,0,9370
58,0,20000,_36_months,16.91,712.16,C5,10+_years,MORTGAGE,88000,Source_Verified,n,house,19.43,1,1,7,1,2819,31,19,f,0,0,0,6,60545,6281,0,0,131,102,13,9,3,13,0,1,4,7,8,0,1,88.9,25,1,0,73437
59,0,6000,_36_months,16.14,211.36,C4,1_year,RENT,50000,Source_Verified,n,credit_card,23.04,0,0,8,0,4344,43,12,w,1,0,183,5,3353,1716,0,0,53,99,5,5,0,10,9,0,3,3,4,0,2,100,33.3,0,0,37990
60,0,20000,_60_months,15.02,476.01,C3,10+_years,MORTGAGE,63000,Not_Verified,n,debt_consolidation,28.4,0,1,13,0,7009,17.3,22,w,0,0,0,7,17031,18320,0,0,150,175,14,9,1,24,1,0,4,5,8,0,2,100,25,0,0,49840
61,0,11000,_36_months,10.72,358.67,B2,10+_years,MORTGAGE,125000,Source_Verified,n,debt_consolidation,17.02,0,2,15,0,8016,23.9,23,w,0,0,765,9,24171,24884,0,0,153,171,5,3,3,5,3,1,6,9,10,0,5,81.8,0,0,0,98409
62,0,25000,_60_months,8.19,509.19,A4,1_year,RENT,65000,Not_Verified,n,other,4.86,0,0,3,0,11764,26.9,17,w,0,0,0,0,3921,32036,0,0,160,189,90,53,0,135,8,0,2,5,10,0,0,100,0,0,0,0
63,0,20000,_36_months,7.02,617.73,A2,10+_years,RENT,180000,Not_Verified,n,other,18.62,0,0,19,0,24913,28.4,30,w,0,0,0,7,13264,20036,0,0,148,201,5,5,1,27,5,0,3,7,12,0,2,100,25,0,0,104354
64,0,12000,_36_months,20.89,451.43,D4,10+_years,RENT,75000,Source_Verified,n,debt_consolidation,12.05,0,0,12,0,11027,26.1,25,w,0,0,0,8,3496,29273,0,0,54,124,14,7,0,15,7,0,4,7,7,0,3,100,20,0,0,29496
65,0,11000,_36_months,12.98,370.53,B5,10+_years,MORTGAGE,130000,Source_Verified,n,credit_card,14.19,0,0,17,0,6830,22.5,36,f,0,0,165,15,23319,21672,0,0,186,129,2,1,3,6,0,0,6,11,18,0,10,94.3,0,0,0,121328
66,1,20000,_36_months,11.8,662.38,B4,3_years,RENT,50000,Verified,n,vacation,9.18,0,1,17,0,16576,13.9,26,w,0,0,0,4,4382,77204,0,0,114,184,6,6,0,7,1,0,6,15,2,0,2,100,0,0,0,45500
67,0,2000,_36_months,12.98,67.37,B5,<_1_year,RENT,18000,Source_Verified,n,moving,1.87,0,0,8,0,2848,22.6,10,f,0,0,161,6,11557,9752,0,0,88,27,15,3,0,15,15,0,1,3,7,0,2,100,0,0,0,89693
68,0,40000,_60_months,11.8,885.75,B4,10+_years,MORTGAGE,75000,Source_Verified,n,credit_card,29.22,0,0,9,0,24941,54.9,25,w,0,0,0,2,8062,15126,0,0,149,147,1,1,3,14,14,0,2,5,10,0,1,96,25,0,0,71360
69,0,6000,_36_months,20.89,225.72,D4,10+_years,RENT,63000,Source_Verified,n,debt_consolidation,26.93,0,0,7,1,1067,6.5,19,w,0,0,0,5,8806,15233,0,0,124,198,12,2,1,12,5,4,1,8,7,0,3,73.7,33.3,1,0,59451
70,0,35000,_36_months,8.19,1099.85,A4,n_a,OWN,42000,Source_Verified,n,debt_consolidation,1,0,0,6,0,40,0.2,27,w,0,0,0,2,8,14360,0,0,162,161,12,12,5,89,19,0,1,5,3,0,1,100,0,0,0,0
71,0,16000,_36_months,13.56,543.43,C1,6_years,MORTGAGE,75000,Not_Verified,n,debt_consolidation,30.21,0,0,16,0,7821,39.9,24,w,0,0,12237,9,23436,7635,0,0,232,58,6,2,2,6,2,1,6,7,12,0,6,95.5,28.6,0,0,90228
72,0,12550,_36_months,7.02,387.63,A2,10+_years,MORTGAGE,80000,Verified,n,home_improvement,49.23,0,0,10,0,37235,74.9,28,w,0,0,0,3,44908,11333,0,0,133,154,43,7,4,43,7,0,1,4,16,0,1,100,33.3,0,0,192858
73,0,4500,_36_months,10.72,146.73,B2,9_years,RENT,55000,Not_Verified,n,debt_consolidation,7.92,0,1,5,0,0,0,35,w,0,0,0,6,12825,13500,0,0,163,147,12,2,0,18,2,0,0,9,21,0,4,100,0,0,0,74984
74,0,7500,_36_months,15.02,260.07,C3,5_years,MORTGAGE,27046,Source_Verified,n,house,19.4,0,0,5,1,7646,32.4,9,w,0,0,0,2,1750,15654,0,0,139,131,23,23,0,36,3,0,1,4,3,0,0,100,0,1,0,5648
75,0,4800,_36_months,7.56,149.45,A3,4_years,MORTGAGE,57800,Not_Verified,n,credit_card,11.36,0,0,13,0,6376,19.9,20,w,0,0,0,4,18505,6413,0,0,100,133,22,5,1,35,7,0,1,3,9,0,2,100,0,0,0,31526
76,1,9100,_36_months,26.31,368.15,E4,3_years,OWN,62000,Verified,n,other,13.38,0,1,8,0,4165,12.1,23,w,0,0,132,3,4077,30335,0,0,79,181,1,1,1,1,1,0,2,13,4,0,3,95.5,0,0,0,33196
77,0,20000,_36_months,8.19,628.49,A4,5_years,RENT,105000,Not_Verified,n,credit_card,9.85,0,0,7,0,34313,42,9,w,0,0,0,3,4902,57311,0,0,79,207,9,9,0,15,9,0,4,5,1,0,2,100,25,0,0,0
78,0,6500,_36_months,8.81,206.13,A5,3_years,MORTGAGE,43000,Source_Verified,n,credit_card,6.31,0,0,10,0,2125,18.6,15,w,0,0,0,5,19422,6775,0,0,116,50,20,6,1,20,6,0,4,5,5,0,3,93.3,0,0,0,5142
79,0,20000,_60_months,12.98,454.86,B5,10+_years,MORTGAGE,84000,Not_Verified,n,other,10.21,0,2,9,0,803,1.6,40,w,0,0,0,11,93160,46397,0,0,84,290,56,1,11,56,0,0,1,5,19,0,6,100,0,0,0,29298
80,0,12000,_60_months,15.02,285.61,C3,10+_years,MORTGAGE,41000,Not_Verified,n,debt_consolidation,11.83,0,1,16,0,4547,5.3,25,w,0,0,4714,6,4367,69039,0,0,131,193,8,6,1,8,6,0,6,16,3,0,4,100,0,0,0,6500
81,0,36500,_60_months,11.8,808.24,B4,10+_years,RENT,80000,Not_Verified,n,debt_consolidation,14.58,0,2,11,0,36759,39.7,17,w,0,0,0,0,3342,49363,0,0,160,354,34,34,0,34,0,0,7,8,4,0,0,100,12.5,0,0,0
82,0,13800,_60_months,26.31,415.72,E4,8_years,MORTGAGE,71000,Not_Verified,n,debt_consolidation,12.8,0,1,7,1,4880,43.2,15,w,0,0,0,4,47699,0,0,0,203,141,9,9,1,9,6,1,1,1,8,0,1,93.3,100,1,0,22168
83,1,3525,_36_months,25.34,140.79,E3,10+_years,MORTGAGE,150000,Not_Verified,n,debt_consolidation,14.25,0,1,12,0,8591,31.1,15,w,0,0,0,7,6427,16526,0,0,30,59,9,2,0,9,2,0,4,6,7,0,3,92.3,0,0,0,71454
84,0,10000,_60_months,10.72,216.04,B2,<_1_year,MORTGAGE,88000,Not_Verified,n,home_improvement,0,0,1,11,1,0,0,23,w,0,0,0,4,20425,27500,0,0,163,219,9,5,1,9,3,0,0,8,7,0,2,100,0,1,0,0
85,0,1600,_36_months,24.37,63.09,E2,3_years,RENT,38000,Not_Verified,n,other,5.87,0,0,6,1,1909,33.5,21,w,0,0,208,5,381,1734,0,0,126,152,1,1,0,1,8,0,2,6,4,0,3,93.8,50,1,0,25485
86,0,5000,_36_months,16.91,178.04,C5,10+_years,MORTGAGE,70000,Source_Verified,n,other,26.52,0,1,10,0,20743,70.6,22,w,0,0,0,8,18242,1057,0,0,174,144,5,4,1,5,4,0,4,5,10,0,5,100,75,0,0,38655
87,0,40000,_60_months,8.19,814.7,A4,4_years,MORTGAGE,130000,Not_Verified,n,debt_consolidation,21.55,0,0,29,0,63661,28.5,51,w,0,0,0,11,12830,45506,0,0,185,196,0,0,4,0,4,0,5,16,12,0,7,100,7.1,0,0,95435
88,0,15000,_36_months,15.02,520.13,C3,10+_years,OWN,52000,Source_Verified,n,credit_card,30.07,0,1,17,1,29923,36.6,25,w,0,0,0,6,2588,38141,0,0,149,141,9,3,0,9,0,0,3,9,6,0,4,100,14.3,1,0,20255
89,1,11000,_60_months,16.91,272.85,C5,10+_years,MORTGAGE,97000,Source_Verified,n,debt_consolidation,28.79,0,1,15,0,30642,31.7,32,w,0,0,0,5,38578,61687,0,0,160,202,9,4,7,9,4,0,8,12,10,0,4,100,30,0,0,65615
90,0,32000,_60_months,22.35,890.19,D5,4_years,MORTGAGE,82000,Verified,n,home_improvement,43.17,0,0,13,0,23580,57,47,w,0,0,0,6,25625,3692,0,0,160,213,39,1,3,39,5,0,3,6,27,0,2,100,75,0,0,126878
91,0,14950,_36_months,23.4,581.84,E1,3_years,MORTGAGE,70000,Source_Verified,n,credit_card,13.66,1,0,12,0,16707,52.2,20,w,0,0,0,5,34716,9183,0,0,103,112,0,0,2,0,8,0,5,8,4,0,3,90,20,0,0,6000
92,0,8000,_36_months,12.98,269.48,B5,10+_years,OWN,89675,Not_Verified,n,debt_consolidation,4.47,0,1,14,0,5961,15.5,16,w,0,0,606,6,653,27897,0,0,12,72,5,5,0,5,2,1,4,11,1,0,3,100,0,0,0,4500
93,0,5000,_36_months,17.97,180.69,D1,10+_years,OWN,55992,Not_Verified,n,credit_card,35.71,0,0,20,1,22901,45.2,39,w,0,0,0,14,3540,18520,0,0,151,188,7,6,1,7,9,1,6,13,11,0,6,93.9,0,1,0,50090
94,0,40000,_36_months,8.81,1268.46,A5,2_years,MORTGAGE,160000,Source_Verified,n,major_purchase,5.77,0,2,13,0,11998,36.7,32,w,0,0,0,8,47552,19648,0,0,150,202,7,5,3,7,1,1,2,10,12,0,7,96.8,0,0,0,17795
95,0,20000,_60_months,26.31,602.49,E4,6_years,MORTGAGE,48800,Source_Verified,n,debt_consolidation,12.27,0,0,7,0,16825,54.8,21,f,0,0,0,5,43000,4444,0,0,41,223,21,5,7,37,5,0,3,8,1,0,2,95.2,33.3,0,0,0
96,1,7000,_36_months,14.47,240.85,C2,8_years,MORTGAGE,35000,Source_Verified,n,debt_consolidation,23.08,0,0,8,0,5831,36.4,16,f,0,0,0,2,1579,3701,0,0,42,105,10,10,0,10,5,0,3,3,3,0,1,87.5,33.3,0,0,14399
97,0,12000,_60_months,19.92,317.4,D3,10+_years,RENT,36000,Not_Verified,n,debt_consolidation,7.9,0,0,4,0,8033,53.6,5,f,0,0,0,1,2008,1161,0,0,83,147,17,17,0,72,12,0,1,1,0,0,0,100,100,0,0,0
98,1,11500,_36_months,13.56,390.59,C1,8_years,RENT,33000,Not_Verified,n,debt_consolidation,2.55,0,0,5,0,2600,20,12,w,0,0,0,1,520,15181,0,0,110,94,20,20,0,23,20,1,0,1,1,0,0,91.7,33.3,0,0,0
99,0,15000,_60_months,16.91,372.07,C5,6_years,RENT,84025,Source_Verified,n,debt_consolidation,14.34,0,1,15,0,193,1.2,29,w,0,0,0,4,3789,15707,0,0,146,94,31,1,0,31,1,0,1,6,23,0,3,86.2,0,0,0,67125
100,0,6000,_36_months,15.02,208.06,C3,10+_years,MORTGAGE,101000,Not_Verified,n,vacation,6,2,0,10,0,20803,73,18,w,0,0,0,5,34915,2622,0,0,119,163,3,3,3,43,18,1,1,5,2,0,4,77.8,33.3,0,0,24774
101,0,40000,_60_months,16.14,975.71,C4,7_years,RENT,60500,Source_Verified,n,small_business,5.79,0,1,8,0,798,4.7,10,w,0,0,0,8,544,16302,0,0,84,40,7,4,0,7,0,0,4,5,3,0,6,100,0,0,0,4545
102,0,1600,_36_months,17.97,57.82,D1,6_years,RENT,55000,Not_Verified,n,debt_consolidation,7.27,0,3,8,0,13653,23.9,28,w,0,0,0,8,2019,42947,0,0,127,147,18,1,0,18,1,0,2,10,14,0,2,100,20,0,0,3000
103,0,6000,_36_months,8.19,188.55,A4,2_years,RENT,80000,Not_Verified,n,debt_consolidation,17.63,0,0,8,0,922,4,10,w,0,0,0,2,2715,15378,0,0,46,69,53,8,0,67,2,0,2,4,3,0,1,100,0,0,0,37000
104,0,4000,_36_months,10.72,130.43,B2,4_years,RENT,50000,Not_Verified,n,debt_consolidation,13.8,0,0,5,0,1469,38.7,8,w,0,0,0,1,4305,180,0,0,53,63,23,23,0,63,8,0,1,1,4,0,0,87.5,100,0,0,35213
105,0,5600,_36_months,12.98,188.64,B5,10+_years,OWN,52000,Not_Verified,n,credit_card,16.95,1,1,12,0,11516,17.9,26,w,0,0,0,2,2590,49843,0,0,136,193,15,5,0,15,5,0,3,7,10,1,1,96.2,0,0,0,27000
106,0,15000,_60_months,12.98,341.15,B5,5_years,RENT,44000,Source_Verified,n,debt_consolidation,23.84,0,0,12,0,5464,17.2,18,w,0,0,1287,3,4214,26236,0,0,136,269,9,9,0,9,8,0,3,6,10,0,1,100,0,0,0,55915
107,0,1200,_36_months,10.72,39.13,B2,n_a,RENT,24414,Verified,n,major_purchase,5.41,0,2,6,1,618,5,21,f,0,0,0,2,103,4000,0,0,131,291,7,7,0,22,1,0,2,5,8,0,1,71,0,1,0,0
108,0,10500,_36_months,8.19,329.96,A4,10+_years,MORTGAGE,106000,Source_Verified,n,credit_card,26.1,0,1,18,0,17252,13,37,w,0,0,0,13,16895,93006,0,0,150,219,1,1,3,12,1,0,3,10,9,0,5,100,0,0,0,123735
